case_id,dice@0.5,precision@0.5,recall@0.5,hd95@0.5,cldice@0.5,topology_precision,topology_sensitivity,predicted_skeleton_voxels,ground_truth_skeleton_voxels,mask_path
922,0.6875772759809983,0.6438364511608068,0.7376946170495008,5.028288983985375,0.7535318385257651,0.6834061135371179,0.8396946564885496,458,393,outputs/final_test_250_phaseb_traceable_v14/case_outputs/922/seg_mask_0.5.nii.gz
923,0.8477867408215368,0.8288024373095851,0.8676611300571653,1.8856246018654286,0.8977437551337404,0.885773624091381,0.9100418410041841,963,956,outputs/final_test_250_phaseb_traceable_v14/case_outputs/923/seg_mask_0.5.nii.gz
924,0.767297397875934,0.7212744201065605,0.8195939334637965,3.9652834870264906,0.8383998139318526,0.7889530090684254,0.8944591029023746,1213,1137,outputs/final_test_250_phaseb_traceable_v14/case_outputs/924/seg_mask_0.5.nii.gz
925,0.7856986697610279,0.6917382291975126,0.9091970575643171,8.499892801546164,0.8754127889522666,0.782608695652174,0.9931880108991825,943,734,outputs/final_test_250_phaseb_traceable_v14/case_outputs/925/seg_mask_0.5.nii.gz
926,0.815015395366104,0.7939837467557334,0.8371915657245401,3.039369386216348,0.9085871472384083,0.8880248833592534,0.9301242236024845,643,644,outputs/final_test_250_phaseb_traceable_v14/case_outputs/926/seg_mask_0.5.nii.gz
927,0.6916565441846341,0.6465245005854593,0.7435625382574985,7.631944839374168,0.7787532416329334,0.7260869565217392,0.8396572827417381,920,817,outputs/final_test_250_phaseb_traceable_v14/case_outputs/927/seg_mask_0.5.nii.gz
928,0.8198659947314167,0.853366315977707,0.7888965422234467,2.8027527492864603,0.8913093557658561,0.9309045226130653,0.8549450549450549,796,910,outputs/final_test_250_phaseb_traceable_v14/case_outputs/928/seg_mask_0.5.nii.gz
929,0.7566568851211825,0.6939562082599595,0.8318132940379943,9.137326531171837,0.7797504202446114,0.7240398293029872,0.8447488584474886,703,657,outputs/final_test_250_phaseb_traceable_v14/case_outputs/929/seg_mask_0.5.nii.gz
930,0.808774947443143,0.8427116522530723,0.7774657498294053,2.6129425696081254,0.9216965162097956,0.9766584766584766,0.8725910064239829,814,934,outputs/final_test_250_phaseb_traceable_v14/case_outputs/930/seg_mask_0.5.nii.gz
931,0.6174496644295302,0.5380422439245969,0.7243540743005656,37.20068043732534,0.5764219158347723,0.4220665499124343,0.9087719298245615,571,285,outputs/final_test_250_phaseb_traceable_v14/case_outputs/931/seg_mask_0.5.nii.gz
932,0.8200086502312274,0.7865645444391256,0.856423086278189,1.879845017883061,0.9260504440687523,0.9414012738853503,0.9111922141119222,785,822,outputs/final_test_250_phaseb_traceable_v14/case_outputs/932/seg_mask_0.5.nii.gz
