case_id,plain_dice@0.5,attention_dice@0.5,difference_dice@0.5,plain_cldice@0.5,attention_cldice@0.5,difference_cldice@0.5,plain_precision@0.5,attention_precision@0.5,difference_precision@0.5,plain_recall@0.5,attention_recall@0.5,difference_recall@0.5,plain_hd95@0.5,attention_hd95@0.5,difference_hd95@0.5
885,0.7903281269795305,0.7919306252852579,0.0016024983057274511,0.8996277370575041,0.8895559196571494,-0.010071817400354677,0.7950622678610444,0.803772605988734,0.00871033812768962,0.7856500305854414,0.7804325141232773,-0.005217516462164062,4.495690348958922,7.415368772348933,2.9196784233900113
886,0.64844555956035,0.6621120889300602,0.013666529369710245,0.7160898927849212,0.7341404958677686,0.01805060308284745,0.5731235084875501,0.5898223495702005,0.016698841082650406,0.7465614827414294,0.7545969090002639,0.008035426258834466,12.971037157578468,11.720709989659792,-1.2503271679186767
887,0.753313072655994,0.743825687864949,-0.00948738479104505,0.809792424235088,0.7849126902755249,-0.02487973395956311,0.8166519694297472,0.811612167488906,-0.005039801940841193,0.6990920338023443,0.686489546855669,-0.012602486946675318,6.737204397649156,11.83481436480232,5.097609967153164
888,0.7977916976324451,0.8044426814756049,0.0066509838431598745,0.8633652174052671,0.8702704670379673,0.006905249632700228,0.720018397148442,0.7888161808447353,0.0687977836962933,0.8944010664635308,0.8207008188916397,-0.07370024757189109,4.3070989870875165,3.4596470911419956,-0.8474518959455208
889,0.7471610566160609,0.77680744452398,0.02964638790791907,0.8651228705553533,0.9034137697509753,0.03829089919562201,0.7803519809556198,0.8157295648812336,0.035377583925613854,0.7166783790114781,0.7414304677129695,0.02475208870149137,6.255756245836037,2.5011777011196394,-3.7545785447163973
890,0.84105244188142,0.8515598373133989,0.010507395431978872,0.9338521400778211,0.929893335764427,-0.003958804313394126,0.7796850854111849,0.7953060011883542,0.015620915777169286,0.9129052765416402,0.9163773289647416,0.003472052423101335,0.8095744354916121,0.8095744354916121,0.0
891,0.7744366315486333,0.7990848483357524,0.024648216787119148,0.8496370130623718,0.868469019307618,0.01883200624524617,0.667811762758164,0.7018279244630742,0.034016161704910175,0.9215787068768563,0.9276330820196481,0.006054375142791835,8.204406793485516,6.5,-1.704406793485516
892,0.6566399183635605,0.6996138796699253,0.04297396130636477,0.7253568057622056,0.73915300656866,0.013796200806454384,0.5702402771343981,0.6630764711642025,0.09283619402980448,0.7738964056307229,0.7404127374607079,-0.033483668170015024,7.670379345463772,7.204646349135625,-0.46573299632814713
893,0.8228651202213718,0.8368797993639631,0.014014679142591246,0.8924572469700988,0.9191082802547771,0.026651033284678327,0.854974486492087,0.9058039961941009,0.05082950970201394,0.7930802498798655,0.7777030273906775,-0.015377222489187936,3.4834486752141998,1.3119084069449707,-2.1715402682692293
894,0.6918456257701109,0.7047704874469978,0.01292486167688689,0.7664826407925437,0.7862534503385177,0.01977080954597399,0.7065207621786805,0.7594432409551555,0.052922478776474935,0.6777677185721677,0.6574409380927746,-0.02032678047939307,8.885431955256545,9.524147263850745,0.6387153085942003
895,0.7405425092239236,0.7415304203716098,0.000987911147686149,0.8747191438585179,0.8578128307405565,-0.016906313117961425,0.6265205508815176,0.6301150981719702,0.00359454729045261,0.905300243911882,0.9008091679894692,-0.004491075922412824,4.245042939345227,5.783263602617866,1.5382206632726385
896,0.6671892555721042,0.7056285331949641,0.038439277622859924,0.7776619434633987,0.7981827042251359,0.020520760761737256,0.6344796739886691,0.6995343296512887,0.06505465566261959,0.7034547357981156,0.7118298528844564,0.008375117086340866,8.22409802662844,4.52697299495704,-3.6971250316713995
897,0.7622559186369852,0.7898065476190477,0.02755062898206251,0.8498324961402987,0.8652808315010994,0.015448335360800702,0.6984824168707943,0.7291773999656534,0.030694983094859185,0.8388449313586258,0.8614323392168797,0.02258740785825386,8.069431371308019,7.700086013511701,-0.36934535779631794
898,0.8255678433607003,0.8440178976720057,0.01845005431130542,0.9376589118471466,0.9641997140580875,0.026540802210940906,0.7784317077340106,0.7968994905956113,0.018467782861600668,0.8787803600474182,0.897058418107132,0.01827805805971383,1.037109375,0.6078738772432696,-0.4292354977567304
899,0.8269862748888459,0.8337011641423926,0.006714889253546685,0.9018287090865861,0.8998671999561251,-0.0019615091304610033,0.761955650547689,0.798986050116249,0.037030399568560024,0.904153017013632,0.871569974285815,-0.03258304272781709,3.027542836195716,2.343417824499191,-0.6841250116965254
900,0.8085719564012562,0.8312931605335352,0.02272120413227896,0.9196302600330376,0.9354512224703688,0.01582096243733122,0.7424849019474792,0.7790701797936097,0.036585277846130526,0.8875730045425049,0.8910204412719014,0.0034474367293965136,1.3126293300306224,0.869921524191667,-0.4427078058389554
901,0.6366369978349772,0.7203268119873616,0.08368981415238441,0.7041018694320021,0.7779801554098892,0.07387828597788704,0.5760618180828776,0.6858723068040234,0.10981048872114585,0.7114486373870089,0.7584260223797843,0.04697738499277537,35.86192505698317,14.261773509327156,-21.60015154765601
902,0.696787653327971,0.7290556542332741,0.03226800090530313,0.8017878456967266,0.838146672834019,0.03635882713729244,0.7415997859818084,0.7600298323217776,0.01843004633996914,0.6570825827249455,0.700507253247369,0.04342467052242349,6.031225365074757,4.989931268314224,-1.0412940967605335
903,0.8375229021619641,0.8312141061631897,-0.00630879599877443,0.9439091490448376,0.9174358176497225,-0.026473331395115096,0.7474654980705082,0.7426800878717335,-0.004785410198774764,0.9522539788350971,0.9437130239146738,-0.008540954920423283,0.6728338452402505,1.1240671316713724,0.4512332864311219
904,0.6745545260156807,0.7038986145419397,0.029344088526259027,0.7647893392746418,0.8038306935704255,0.0390413542957837,0.6591196879906802,0.7122171208128447,0.0530974328221645,0.6907295841184745,0.6957721807903606,0.005042596671886113,6.684066755541611,5.1392464224128425,-1.5448203331287687
905,0.7301022417338798,0.7445847842766924,0.01448254254281256,0.8675682142552252,0.8824355118475516,0.014867297592326412,0.7770085682354402,0.8029979949715159,0.025989426736075738,0.6885367665263679,0.694093697559902,0.005556931033534163,5.316543297048801,5.094341309757969,-0.2222019872908323
906,0.8315726459609831,0.8284926404755936,-0.0030800054853895587,0.8896714848883048,0.8586781643247481,-0.030993320563556748,0.8214770236894284,0.8322480843256467,0.010771060636218244,0.8419194980213198,0.824770936575279,-0.017148561446040822,1.4046336739722,2.579023098736935,1.1743894247647348
